index,tvname,uid,content,likeCount
627,第1集,1781370709,啊啊啊好看,5
628,第1集,2085369121,郭麒麟又圆了啊,208
629,第1集,1358613788503917,好美好美的画面,0
630,第1集,1386496283,场景好美好精致,17
631,第1集,2418143346,配乐不错挺大气的,15
632,第1集,2457234501,喜欢这个开场,245
633,第1集,1197663577,一脸可爱相,532
634,第1集,1598308581,好可爱，哈哈哈,9
635,第1集,1511651626977280,我不想努力了阿姨,292
636,第1集,575346642520067,亲亲大林子好可爱,3
637,第1集,2020101140,这姑娘吓我一激灵,637
638,第1集,2123756157,范闲：这剧情我熟,0
639,第1集,1475830650,一脸懵逼的样子,380
640,第1集,2379607816,变化好大,0
641,第1集,1450006833798361,画面色调看着很舒服,413
642,第1集,1177808353,好乖哦,12
643,第1集,1521003381396800,这剧情我熟啊,130
644,第1集,1459190503,呆萌呆萌的,271
645,第1集,1408601570673438,可可爱爱大林子,9
646,第1集,1511566902048065,大林子好呆呀,686
647,第1集,1460976335,哦豁制作挺精良的,345
648,第1集,1512984274805376,大林子好可爱,3
649,第1集,2038804871,大林的眼睛好清澈,8
650,第1集,2020104764,我不甘心,18
651,第1集,1644005944,越看越像郭德纲,69
652,第1集,2183305112,好看很好看的样子,0
653,第1集,1494412080,生无可恋的样子,272
654,第1集,1280747517,地主家的傻儿子,107
655,第1集,1414406722297077,哈哈 好可爱,1
656,第1集,1633743770,姑爷脸太大了吧,4
657,第1集,679618147264558,地主家的傻儿子,347
658,第1集,1756866727,王丽娜有活了,95
659,第1集,1757155228,这姑爷叫的真好听,116
660,第1集,1363592582,一觉醒来多了媳妇,2
661,第1集,1131881055666006,好萌好可爱,9
662,第1集,1506701765,我有亿点期待庆余年2了,167
663,第1集,1520295482,这丫头有点可爱,16
664,第1集,1247658779,还没反应过来,0
665,第1集,1301209604426472,小丫鬟呆萌呆萌的好可爱,2
666,第1集,1328636806,还是小说好看,0
667,第1集,2492595100,这样高级的穿越才好看,174
668,第1集,1183628699,我就喜欢郭麒麟,7
669,第1集,1559316836,我到底是谁啊？,9
670,第1集,1390043889417066,大朗，该吃药了,46
671,第1集,1393389446,大林子本色出演,9
672,第1集,864454753477579,我就这么大一会？？？,0
673,第1集,1505814497994048,好可爱啊哈哈哈哈,12
674,第1集,1771468880,好可爱，憨憨的,12
675,第1集,1689110024,我以为是龙王,0
676,第1集,1251339135,哈哈哈哈哈哈,6
677,第1集,2379607816,那么搞给我也来几下,0
678,第1集,1647511517,孩子关机重启了,186
679,第1集,369808734423058,好憨啊,13
680,第1集,2420618104,跑得好可爱,14
681,第1集,1178530805,就这两步，太像他爸了,185
682,第1集,1528852367032128,跑过来好可爱,3
683,第1集,1282704414,范思辙你在干啥,154
684,第1集,2356307222,啊啊啊啊大林子的原声啊,35
685,第1集,1333137183344679,爱了爱了郭麒麟,120
686,第1集,1404725521,这性格转的太快了,104
687,第1集,1572134190,这货看起来就乐,395
688,第1集,2267665565,我知道爸爸的快乐了,7
689,第1集,1403497901,喜欢这个剧,5
690,第1集,2458513824,原著看过，还不错,6
691,第1集,1013327341839852,大林子吃胖了,14
692,第1集,1821111671,哦哦哦哦,6
693,第1集,1212912314,果然到处透露着可爱,151
694,第1集,1434966096,大林子,2
695,第1集,1059170916821028,开局就当姑爷真好,135
696,第1集,1265452315,一开口就是相声味,122
697,第1集,1216462808,人送外号血手人屠,36
698,第1集,1491514773479680,仿佛看到了范思辙,9
699,第1集,1517704800,你容易长肉肉,2
700,第1集,2001883785,大林林是谁,0
701,第1集,1288488463,我什么时候上场,1
702,第1集,1325810963,这脸圆了好多,15
703,第1集,1652050451,小丫鬟鼻孔好可爱,133
704,第1集,1824078414,越长越像桃儿了,44
705,第1集,1648506826,哈哈哈哈宁毅反映真实,12
706,第1集,34753814,这俩长真像,3
707,第1集,569213831873218,长的不帅，没看点,1
708,第1集,1712732116,丽娜这会有活了,15
709,第1集,902786761884939,郭麒麟郭麒麟郭麒麟,7
710,第1集,1361964286,贵客光临,3
711,第1集,2407238346,我真就客串,5
712,第1集,1736649398,郭麒麟好可爱,4
713,第1集,1530942854,没看出这是郭麒麟,4
714,第1集,1305390395,哈哈哈哈哈哈好看耶,13
715,第1集,1608276845,男版步步惊心,475
716,第1集,2055606596,这个丫鬟鼻孔真宽,1
717,第1集,2089426674,步步惊心的感觉,6
718,第1集,1524575418459905,好爱大林子,0
719,第1集,2463905292,我记得还有梁山好汉,0
720,第1集,1466915964,王老师 您还活着呢?,2
721,第1集,1599488144,皇帝？哼……杀了,0
722,第1集,695834232496800,大林好可爱,12
723,第1集,679435510525397,来了,8
724,第1集,1400353468,大林子真好看,0
725,第1集,2170997376,这个和哲仁皇后情节有点相似,2
726,第1集,2449184823,新年好,4
727,第1集,2295319653,适应得好快,2
728,第1集,1661505036,大林子这配音不错,2
729,第1集,1484376072,谁敢欺负你,3
730,第1集,1455882505,这次我哥的角色轮到我演了,4
731,第1集,1800276136,苏宁毅购,580
732,第1集,1631515640,不是穿越剧了,3
733,第1集,1746470238,你们家，有我家有钱吗,12
734,第1集,1533338426802944,导演：演的不错,4
735,第1集,911445214629740,感觉删剪了，莫名其妙,13
736,第1集,289723700488575,大林子演技很好,3
737,第1集,1721656012,小婵 和小说区别太大,7
738,第1集,2409262006,好一个企业文化哈哈,1737
739,第1集,1678736487,大林子舅妈??爱你,0
740,第1集,1472056021493997,还是喜欢陆红堤,0
741,第1集,1644254148,哈哈哈哈哈哈企业文化,313
742,第1集,363571938601230,哈哈哈哈哈哈,8
743,第1集,1785809996,这部剧真好看。,0
744,第1集,1352784415,大林好可爱,1
745,第1集,1350580213,企业文化可还行,11
746,第1集,1206117145,江喏晨现在是我宁,3
747,第1集,1208834736,郭德纲演宁毅多好,46
748,第1集,1186119157,原声好听,12
749,第1集,353605534097685,好一个企业文化哈哈,6
750,第1集,1731029359,德云社的企业文化,64
751,第1集,1228754786,拿红楼梦改的？,0
752,第1集,1422221650167571,大林子台词不错,10
753,第1集,1407141893,郭麒麟是原声吗？,144
754,第1集,1405565257,看起来不太聪明的亚子,11
755,第1集,1586877378,怎么不愿意嘛,8
756,第1集,2144965735,说相声的嘴一开口说话就不一样，真好听，清晰,71
757,第1集,1555772574,可可爱爱,2
758,第1集,1436412023,这是个倒插门儿的,13
759,第1集,1275092277396820,怎么有点陈芊芊的感觉,15
760,第1集,1768151335,大林子好可爱啊啊啊,10
761,第1集,1742632972,"宁毅的身体,江皓辰的思想",96
762,第1集,1400636894,大林子真可爱,1
763,第1集,1794033017,表情丰富,1
764,第1集,453947714175856,感觉大林在说相声,91
765,第1集,1441531552,多了个媳妇,807
766,第1集,1426025649013561,这部剧也忒好看了吧,3
767,第1集,477965641059291,一觉醒来多了个媳妇,70
768,第1集,2278579059,大麟子，赘婿是倒插门的意思,491
769,第1集,2410253040,怎么穿越了一点儿不惊讶？,117
770,第1集,2265134650,给我整这洋的,638
771,第1集,1228834403,我还是个倒插门啊,4911
772,第1集,1294506402004223,可可爱爱大林子,14
773,第1集,2357842673,看来是改成喜剧了,14
774,第1集,2001949987,白捡个媳妇，也挺好,30
775,第1集,1370833317,你即将走上人生巅峰,616
776,第1集,1681757520,我还是个倒插门？,16
777,第1集,1283188886,性感的厚嘴唇,47
778,第1集,2430817136,开局好意外呀,34
779,第1集,2291147119,好可爱，哈哈哈哈,22
780,第1集,1579245762,这个丫鬟好可爱,18
781,第1集,1671671590,确实是喜剧,993
782,第1集,1834598968,相声小品呀看着好乐,122
783,第1集,2508324906,捡个漂亮媳妇多好,86
784,第1集,1446253940,要是张若昀就好了,3
785,第1集,1573475803,你是我家的上的女婿,9
786,第1集,1378854363,哈哈，可爱的大林子,17
787,第1集,1754780421,红红火火恍恍惚惚,1
788,第1集,2381682850,莫名有点像王彦霖,21
789,第1集,1834132947,我还是个倒插门！！！,0
790,第1集,1771518797,白捡一老婆，还有钱,72
791,第1集,1766508814,新人设绝了哈哈哈哈,14
792,第1集,1568063011,这是什么可爱人设,183
793,第1集,1267586680,这软饭真香,62
794,第1集,1777939520,这个丫鬟好可爱,77
795,第1集,1224602030,大林子太可爱了,14
796,第1集,2426602584,大林演技真的不错,15
797,第1集,1090263989,不想努力了，有没有富婆看上我,31
798,第1集,1426337371,这中药咋那么像可乐呢？,74
799,第1集,1817096961,郭麒麟用的是原音啊！,268
800,第1集,2041051081,喝了它有神奇的力量,284
801,第1集,1292833542,演的不错，台词清晰自然,18
802,第1集,1687901023,这就是传说中的死不瞑目吗,213
803,第1集,1008483335,怀念帅气的自己,891
804,第1集,1622013183,脸怎么圆了呢,165
805,第1集,1830324474,安胎药好东西快喝了吧,1
806,第1集,2238986685,太像郭德纲了,158
807,第1集,1457792287,还是原来帅,0
808,第1集,1688276265,孙越化妆多自然,254
809,第1集,1753101553,贵客光临贵客光临,18
810,第1集,1332526697,这大脸盘子,15
811,第1集,1040667090354477,好圆的脸,6
812,第1集,1643572950,这个是百事还是可口,691
813,第1集,1112404352042283,怎么感觉和大林脸一样大,4
814,第1集,1395861736,哈哈哈哈好可爱,4
815,第1集,1394740228,越长胖越像你爸了,122
816,第1集,830663422912679,我也以为这是庆余年,0
817,第1集,1737695003,好大的碗呀??,1
818,第1集,1466977371,大林子脸怎么肿了,205
819,第1集,1223380324,这碗也太大了些～,9
820,第1集,1384709875599364,药里怎么看都有剧情,6
821,第1集,1098371996,年少不知软饭香,609
822,第1集,2293630376,这碗比脸还大,8
823,第1集,1456755021,这个开局不错了，包吃包住,63
824,第1集,479941661557387,新人设怎么这么肥,4
825,第1集,1304559845,我也可以在说相声,223
826,第1集,1820794772,这句台词好熟悉,42
827,第1集,1692426722,还挺好看的,7
828,第1集,1455809623,陪房丫头长得不咋的,4
829,第1集,2489258351,哈哈哈哈好大一碗,1115
830,第1集,1674142361,你这个碗有点大,953
831,第1集,2341565636,这药碗可够大的，管饱呀这是要,240
832,第1集,1471446438316045,所以我有江皓辰的记忆,803
833,第1集,1517837208,庆余年同款剧情,46
834,第1集,1057875984122141,真不错,5
835,第1集,1458468460,比脸还大的碗,19
836,第1集,1818632596,这碗药分量够大啊,880
837,第1集,1206610185,大林子演的不错,7
838,第1集,2440807987,应该张若昀演会更好看,3
839,第1集,1494809181171520,可乐不错啊,15
840,第1集,2006426059,这碗比大林子脸还大,2
841,第1集,1711383367,好大一碗可乐,17
842,第1集,1265272298,别说，这药味还真不错,9
843,第1集,1392408235357881,喝了一大碗可乐,39
844,第1集,186481059,这是吃面的碗吧,4
845,第1集,1152398103,丫鬟好漂亮,3
846,第1集,1007557187484501,大林子好可爱,7
847,第1集,2495352590,下巴这么圆啊小郭,0
848,第1集,1660506156,可乐一口喝完了,622
849,第1集,1347168237,换了张脸不帅了,1
850,第1集,1649850748,爸爸的快乐你体会不到,5
851,第1集,1835894241,丫鬟的演员不错,5
852,第1集,1566696044,这个丫鬟你别笑,5
853,第1集,1422891919,给我换个大碗喝药,11
854,第1集,1616438589,这丫鬟挺眼熟啊,86
855,第1集,1755929773,好看好看,2
856,第1集,1484583312,这碗也太大了吧。,3
857,第1集,1716067158,感觉还不错啊,1
858,第1集,2186222368,我这就没了？,4
859,第1集,1421838525661862,这可乐真不错,153
860,第1集,1458435013,我林为什么圆润了,98
861,第1集,2489512506,感觉自己人上人了哈哈,48
862,第1集,2192960038,这丫鬟演得好，,53
863,第1集,1844640529,丫鬟好漂亮,2
864,第1集,1650533581,这丫鬟也太可爱了吧,6
865,第1集,1420401993328396,大林太可爱了,9
866,第1集,2177745224,完全被支配了,0
867,第1集,1421243807,爱不爱听相声啊,19
868,第1集,1460229896152378,郭麒麟在瘦点儿就好看了,16
869,第1集,1448000865,长得越来越像郭德纲,10
870,第1集,1189466300,这个姑娘哪的人,0
871,第1集,2416590342,贵客光临贵客光临,6
872,第1集,1108963639,我来相亲了,14
873,第1集,1444918081,这丫鬟好可爱,3
874,第1集,1498117488,怕被家暴？,403
875,第1集,1228364182,支持支持支持支持支持,6
876,第1集,1216505713,开局一把刀,1
877,第1集,439914445410129,药演的好,0
878,第1集,585508098942269,有几分张若昀的意思,394
879,第1集,1399570610,诸葛钢铁驾到,78
880,第1集,449131646566265,主要怕被家暴,130
881,第1集,2326392609,已经够瘦了吧,1
882,第1集,1642199178,有人在？,3
883,第1集,1413376593,我去，我做的牌匾,14
884,第1集,1804075436,我就这样杀青了,195
885,第1集,1833798839,丫鬟好眼熟,20
886,第1集,1725024520,这是张若均穿成了郭麒麟,693
887,第1集,1051946164,不会家暴吧,578
888,第1集,1263607090,丫鬟漂亮,10
889,第1集,1441531552,家暴你也没辙啊,1517
890,第1集,982374720487293,你媳妇挺贤惠的,6
891,第1集,344275623608986,没人看吗,0
892,第1集,1498062263,自己动手丰衣足食,0
893,第1集,1468875413,上一世被家暴怕了,906
894,第1集,2498705128,宋轶真心太美了！！！,221
895,第1集,2276783942,这不是我姐吗,16
896,第1集,373766513234759,这名字真的可爱,10
897,第1集,2535309779,宋轶是那种耐看的美,203
898,第1集,1575907811,刚开始演技不错在哪,0
899,第1集,1091839966,我来看我老婆咯,5
900,第1集,2017520231,好看好看，支持大林子,6
901,第1集,1484461602,好美,0
902,第1集,1268941134,好漂亮阿。宋轶,67
903,第1集,1393150901,这里好漂亮,11
904,第1集,918063390131579,铁铁我来了。,2
905,第1集,1678629243,铁铁好漂亮,7
906,第1集,1299237489,这也太好看了吧,14
907,第1集,756300963128170,好漂亮啊啊啊啊,10
908,第1集,1748041595,这是你姐,1
909,第1集,1265382495,这样的画面好美,11
910,第1集,1320316251,这可乐真好喝,88
911,第1集,1516096711,太美了这画面,1
912,第1集,1617218158,拍的真的很好看,353
913,第1集,1457396574,哇这段好美,3700
914,第1集,1131843239809816,好仙啊，一直都是,228
915,第1集,1539430204,宋铁还挺好看的,10
916,第1集,2032222924,黄＋蓝变绿呀,1988
917,第1集,1638638985,这段纯音乐好听,454
918,第1集,2588725427,画面太美了吧,289
919,第1集,466342385820505,宋轶真的好仙啊,255
920,第1集,2394021575,姐姐变媳妇咯,74
921,第1集,1843508081,这也太好看了吧,19
922,第1集,2129893737,宋轶真是太漂亮了,36
923,第1集,1560268370,这么好一姑娘名字叫宋铁,5
924,第1集,1351931365,宋轶太好看了叭,18
925,第1集,1515420628560640,老铁，又漂亮了,292
926,第1集,1412718607,姐姐睫毛好长,140
927,第1集,1695401920,好看 真的好看,4
928,第1集,1640495244,媳妇真美,18
929,第1集,280887547671206,这一段用心了,13
930,第1集,2328533115,这段拍得真漂亮,241
931,第1集,1505863331,好熟悉的音乐,0
932,第1集,1318354308579186,我范闲呢,0
933,第1集,1271527284,你俩可是亲姐弟啊,38
934,第1集,2445586940,铁子古装比现代美多了,111
935,第1集,2448587275,宋轶好美呀,15
936,第1集,2072874591,老铁挺好看啊,4
937,第1集,2398223410,铁铁真好看,1
938,第1集,1289809419048631,诸葛钢铁好俊啊,8
939,第1集,434044466627443,老婆真漂亮,8
940,第1集,357900606256505,我老婆真好看,6
941,第1集,1599305948,我老婆可真好看,3
942,第1集,1199156890,好美好美,5
943,第1集,2448716800,宋铁也太美了吧,5
944,第1集,1506696993,终于演女主了好看,132
945,第1集,1425753533,好了，可以喝了,194
946,第1集,1427174304,绿绿的真好看。,19
